smiles,lipophilicity_astrazeneca,MW,HBA,HBD,AromaticRings
SMILES_472,2.1421071807023506,162.3860281648141,18,7,1
SMILES_473,4.222986250213522,116.28868409848243,11,2,2
SMILES_474,1.2281982402766798,212.77327401543454,1,1,1
SMILES_475,2.0660791500610216,425.42490984387007,7,6,2
SMILES_476,0.3164814142478378,445.7860836219641,12,3,3
SMILES_477,4.51067673511856,189.03457435185942,0,7,3
SMILES_478,4.9065451491467105,336.8771224483606,2,0,2
SMILES_479,2.50938985370432,520.1317599768105,1,7,0
SMILES_480,2.5530759527801656,349.83737726884004,19,4,1
SMILES_481,3.679832853424346,470.5803942279712,7,1,0
SMILES_482,5.211723011067384,419.8471884099718,2,0,0
SMILES_483,3.612916121345876,190.7761552526507,14,5,2
SMILES_484,1.9536870862873281,277.2022291803506,1,8,1
SMILES_485,0.5717661420203394,304.17053739502177,16,8,1
SMILES_486,1.3273106060047684,312.4960065625608,5,8,3
SMILES_487,3.1098291754686977,409.95947441262854,0,3,2
SMILES_488,2.0170087151988083,349.042171473049,3,5,2
SMILES_489,3.292451558986138,-52.34411325337382,18,9,2
SMILES_490,2.170613975645649,142.45916722887287,6,5,3
SMILES_491,1.4127803530583827,37.51429020287483,13,4,3
SMILES_492,1.2344525528203933,321.0438288786401,13,1,1
SMILES_493,5.343531764059844,328.8585179361313,9,6,3
SMILES_494,4.333481623775464,333.98699503328623,6,0,2
SMILES_495,5.595776927741937,184.928607874246,15,5,2
SMILES_496,3.8099263511326544,380.8972806143987,3,4,0
SMILES_497,2.3550128870777414,385.9514995762235,6,4,3
SMILES_498,4.985011383734907,149.38211193538106,14,7,2
SMILES_499,2.950397997957348,124.07541582613534,16,8,2
SMILES_500,3.331262655435529,299.9841976527675,2,6,1
SMILES_501,2.9357634313867216,515.0138728336032,15,9,3
SMILES_502,-1.4203563289260217,503.9691290638371,1,7,2
SMILES_503,5.407102518442279,367.6085232537663,6,1,1
SMILES_504,3.73650591893663,212.40039941039083,15,1,0
SMILES_505,3.494734591302765,406.4211191386302,8,7,0
SMILES_506,2.907335906594159,245.70908822291503,11,5,1
SMILES_507,3.2451417305791965,207.89915559914274,0,7,3
SMILES_508,2.1040815962306283,42.7239802053607,13,8,2
SMILES_509,3.9248690284609067,312.28586380171834,10,8,3
SMILES_510,1.0393524834013013,224.415918103515,17,5,1
SMILES_511,3.27910264870582,311.5716455434205,4,7,2
SMILES_512,3.842360205856657,24.077076451552628,14,1,2
SMILES_513,2.7019962992656454,320.3792007100425,6,7,2
SMILES_514,3.556301688706537,8.26546032340465,13,2,3
SMILES_515,1.5129984116486246,430.55283039222627,19,0,3
SMILES_516,1.5512598436560538,362.6269480962101,7,6,1
SMILES_517,3.35507568153959,266.56022742904946,3,0,0
SMILES_518,4.017824481931577,367.5263832098495,2,0,1
SMILES_519,0.18770151674743363,182.6310884803737,11,0,2
SMILES_520,3.7830309526661496,308.6850618737871,17,3,1
SMILES_521,2.1851977494354946,395.3728846152403,14,3,0
SMILES_522,2.710790869038881,-71.31470989096675,10,9,1
SMILES_523,0.9907231146524442,246.33307683869714,10,5,0
SMILES_524,1.7225741397199381,297.28270438363506,11,9,0
SMILES_525,4.449187988295467,276.44476587050804,18,2,2
SMILES_526,3.0492950609703198,474.8522191472886,16,9,0
SMILES_527,2.425832397435663,165.13186500925386,5,5,3
SMILES_528,2.825267471053448,225.46089078657252,7,6,1
SMILES_529,3.7338177369964516,70.09571684298619,14,0,1
SMILES_530,3.6607417442450068,481.23439815277743,19,5,3
SMILES_531,2.8874594994047986,270.445182886944,9,9,3
SMILES_532,4.6394386663450025,247.39093343559514,14,0,2
SMILES_533,4.455693955359999,293.70207812271434,11,6,1
SMILES_534,3.6200580436955936,376.3482994116389,10,9,3
SMILES_535,3.0819176743651058,341.683608421935,17,4,2
SMILES_536,3.9859816426793087,617.7461056268505,4,9,1
SMILES_537,3.471401132701775,354.4723066084529,11,3,1
SMILES_538,4.5912001077089215,244.17054849971026,4,0,3
SMILES_539,4.349342065107462,232.63719149712634,9,8,0
SMILES_540,1.4726191478734072,252.8689257099829,13,6,0
SMILES_541,1.3710552438874406,119.77956904441945,15,1,3
SMILES_542,1.9481256833938856,304.7837048989903,4,3,0
SMILES_543,4.4642080351003814,394.0161727450701,10,3,1
SMILES_544,0.6355365048431316,226.39636792521168,18,7,2
SMILES_545,3.5921360836619898,203.1143932459066,7,1,2
SMILES_546,3.543814636639442,481.91341755530806,18,4,3
SMILES_547,4.743972088029289,128.8220212054602,19,9,2
SMILES_548,3.270508035995831,51.86179482272385,17,7,3
SMILES_549,0.985185914124149,161.65176676231408,11,5,0
SMILES_550,1.5609675590278158,115.14807394508443,12,3,1
SMILES_551,1.227006717153263,346.3471276925498,17,4,0
SMILES_552,2.1930840505002895,256.71545994605117,14,1,3
SMILES_553,2.7256476488641095,273.63755459713923,14,4,1
SMILES_554,1.2518377106684146,438.35210123697277,11,2,1
SMILES_555,5.205992985978434,217.03981666046684,8,2,1
SMILES_556,1.0120779420713384,393.0107294094769,18,6,0
SMILES_557,5.019155135793721,481.3587359043844,11,2,1
SMILES_558,4.777744547159011,245.32050023836072,4,3,0
SMILES_559,4.347453824533553,388.4427426667576,19,6,0
SMILES_560,1.9593500887548743,270.9818504965224,9,2,1
SMILES_561,3.513676318765352,410.8917754608947,6,9,3
SMILES_562,1.0839432996740734,111.42129749084722,10,9,1
SMILES_563,4.366360552550624,102.53853058495844,7,1,1
SMILES_564,2.8890228276955967,253.04787421109512,6,9,0
SMILES_565,2.3860196781199723,193.32902291282753,15,6,1
SMILES_566,1.1643827300155964,237.99490686841375,15,4,3
SMILES_567,-0.7162591779435246,273.65681010634324,13,0,1
SMILES_568,1.442188714446366,386.4016238203502,14,9,3
SMILES_569,4.6691972934193595,251.08073057208782,19,7,2
SMILES_570,2.395749857287794,201.1366427252296,8,2,2
SMILES_571,2.746006714327429,257.81839478893215,15,6,2
SMILES_572,3.983331537432679,207.70256642320587,15,5,1
SMILES_573,5.708503317174397,187.9193397524743,4,9,0
SMILES_574,4.9875069824184575,106.4379823707637,2,5,3
SMILES_575,1.5414974942757182,308.33737394652945,12,7,2
SMILES_576,0.08614414284389038,231.75531520835358,7,3,3
SMILES_577,6.5394213886501555,415.9534487081606,16,3,0
SMILES_578,6.40348741748918,126.31246895292713,4,2,3
SMILES_579,3.2826803946439242,234.94997339425453,5,0,3
SMILES_580,1.0942676316272677,517.5488664790498,1,9,2
SMILES_581,4.444839800840909,187.24685794825805,13,2,3
SMILES_582,2.8380244709810847,271.6160097484651,3,0,2
SMILES_583,2.8305283153400844,154.0987220609558,2,5,0
SMILES_584,4.3416882646576935,138.18869846628226,8,7,2
SMILES_585,3.501562120309948,485.6773179705214,17,2,3
SMILES_586,1.2212776334775821,320.5247391164576,11,3,0
SMILES_587,2.5128870973770394,316.0414605885148,8,4,1
SMILES_588,3.9917293929920197,96.44205178605334,17,6,1
SMILES_589,3.7653783336075275,343.04896657299633,12,5,0
SMILES_590,3.3930248615377137,438.8906335192591,13,1,0
SMILES_591,4.400134431713796,437.9372472994236,9,6,3
SMILES_592,2.4574245182741032,380.1999875527393,2,7,1
SMILES_593,3.268004662828608,164.4617306885515,6,0,0
SMILES_594,-2.0633686502664004,337.574810063159,17,5,1
SMILES_595,2.325524709235779,380.1101952571929,15,8,1
SMILES_596,4.145854362863466,84.66676978933184,16,6,3
SMILES_597,2.414408299324286,165.44644902218582,5,4,0
SMILES_598,2.300658912424332,406.578878609213,11,9,2
SMILES_599,1.4378205723377722,405.1254932006314,18,9,0
SMILES_600,4.5050488390937184,114.17003596543292,2,8,1
SMILES_601,3.822694910310856,395.4025751123007,2,1,2
SMILES_602,4.2381218967346275,311.43640789843414,17,6,2
SMILES_603,0.41067905706316565,393.72107455285817,10,8,1
SMILES_604,2.759324935101549,223.85744118792704,5,1,2
SMILES_605,2.579833488374991,377.4220195777082,18,9,2
SMILES_606,2.579142440102171,401.25945293827493,4,5,0
SMILES_607,2.0759586844230657,257.8398077453146,12,8,1
SMILES_608,2.480843592329977,302.1303055407943,4,2,3
SMILES_609,4.274467174059978,222.1774044594416,2,7,2
SMILES_610,0.13072296997825605,498.19667384230553,18,4,1
SMILES_611,5.66594215204568,285.56736728090806,16,6,0
SMILES_612,3.725761687539692,189.35708097873817,2,2,0
SMILES_613,2.9365021565096807,214.10089033503,14,7,0
SMILES_614,4.360251219559389,315.21247213705357,16,1,2
SMILES_615,0.8222478822473478,390.3997406133854,12,7,3
SMILES_616,2.002948642273479,139.70077858193739,13,1,0
SMILES_617,2.8183868514141692,521.7192003530938,15,6,3
SMILES_618,5.048340555648267,337.04103528667395,10,1,1
SMILES_619,2.930255128310163,355.9747167563295,16,6,0
SMILES_620,3.675082006777719,288.3372547411876,4,0,2
SMILES_621,2.1156315060958084,302.31107608213506,14,5,0
SMILES_622,3.7302631034512364,282.2060234487116,17,9,2
SMILES_623,5.515859389461685,422.13551628431526,15,6,1
SMILES_624,4.493290037511171,299.04856950559554,13,3,3
SMILES_625,2.877816018333181,392.04602621912517,13,0,3
SMILES_626,4.013236270898204,247.93829719769133,12,5,3
SMILES_627,3.8662754319108177,323.47686339747787,0,3,0
SMILES_628,3.7598815075459138,203.52955869126947,5,2,0
SMILES_629,4.667930041290614,445.9833879059444,10,3,1
SMILES_630,4.6567165557562,199.9503311137061,10,5,3
SMILES_631,2.8092621046876736,261.0024666886408,15,4,1
SMILES_632,3.962818592216654,262.20475050543064,2,1,2
SMILES_633,2.425357618260309,257.5258334791478,16,1,0
SMILES_634,1.6153914055266336,386.6994923331524,13,2,3
SMILES_635,2.59575936644402,262.00106823160274,1,5,0
SMILES_636,2.885582772390626,467.2709436649287,8,0,3
SMILES_637,0.5076285162330123,201.7829896643798,7,6,3
SMILES_638,4.290498839125081,320.3252963931248,10,7,0
SMILES_639,-1.150988133903597,206.90568128248802,6,6,0
SMILES_640,7.072225409229482,350.516733903776,1,2,1
SMILES_641,5.252818700694478,298.08603276278757,3,5,0
SMILES_642,2.6084869137415296,281.3925546361826,13,3,0
SMILES_643,3.01413954084566,442.61699598042287,12,4,0
SMILES_644,3.4544578103809247,221.47897547338758,12,2,2
SMILES_645,2.116259418016587,370.38181891416,12,4,2
SMILES_646,3.2889287213804046,207.7248104790249,4,5,2
SMILES_647,2.7840000334475086,313.52222401924485,11,7,1
SMILES_648,2.858590924153551,156.53096061318655,5,5,1
SMILES_649,3.272191595220958,220.49794244319116,13,8,3
SMILES_650,1.0297083024690084,290.1428345312562,7,9,1
SMILES_651,3.059354586200472,517.7579000787694,7,9,0
SMILES_652,3.2451716199262157,312.0964644551729,6,9,3
SMILES_653,3.1932744320338715,498.5601979040048,16,9,0
SMILES_654,2.6762538668457685,326.4387950029101,10,3,3
SMILES_655,4.706786663954057,253.54989066300735,9,1,1
SMILES_656,2.469521167677674,484.72278271208324,12,8,2
SMILES_657,3.340988860234785,352.4421146488103,9,2,0
SMILES_658,4.945946300888319,222.87340873407436,13,6,3
SMILES_659,2.8809357899695316,356.4685751280357,8,3,2
SMILES_660,3.321694901201327,264.8886300110868,6,0,0
SMILES_661,2.855423045527654,61.315896459444474,6,7,0
SMILES_662,4.856054690345399,412.3167791118741,17,3,2
SMILES_663,2.613413157620557,431.39208667703144,15,5,1
SMILES_664,4.925031865932309,520.553043599073,7,6,2
SMILES_665,2.844618158029403,350.6572430634315,15,7,1
SMILES_666,1.7108104148279748,270.1531891100961,18,9,3
SMILES_667,4.019059755861182,400.1987312854303,14,1,1
SMILES_668,2.542998249366516,401.9784438382688,14,8,3
SMILES_669,3.930751348648744,496.5937419763706,5,9,3
SMILES_670,-1.094106577385601,294.6446852320269,8,2,3
SMILES_671,3.0078078928424197,280.13052329188866,14,0,3
SMILES_672,2.3105920518637793,214.1346696289767,6,1,0
SMILES_673,1.405111970203083,364.4954504070242,7,7,3
SMILES_674,2.170138497240301,114.20859981229978,17,9,0
SMILES_675,2.1394452835610225,393.13048474350774,15,5,0
SMILES_676,2.928021307724128,370.54021462389477,14,0,3
SMILES_677,0.9490103080725663,370.20842429500465,2,8,1
SMILES_678,3.4744106703895707,316.58702838022083,0,6,1
SMILES_679,5.049322177808682,483.95738970373014,12,9,2
SMILES_680,3.4213927454217394,404.6392158512236,11,2,0
SMILES_681,4.213482913843514,227.15073703491603,8,6,0
SMILES_682,4.641843681920693,229.2985140362824,1,5,1
SMILES_683,4.854734268276265,194.43914239024357,8,2,0
SMILES_684,5.805208039231958,366.1539999330705,7,7,1
SMILES_685,2.2511970025861046,179.9833294512052,4,0,2
SMILES_686,1.9222740222583252,430.00705723000226,12,4,3
SMILES_687,4.175198472487102,458.7567970014652,1,7,3
SMILES_688,4.0623993294861,194.51804772594585,9,2,3
SMILES_689,4.163512949423534,277.73417584885755,5,9,2
SMILES_690,5.833923681375378,301.9945177634896,6,5,0
SMILES_691,3.017054863197741,406.0779792563601,2,9,2
SMILES_692,3.6392348394692773,493.12120507318525,13,1,0
SMILES_693,1.5294176227747878,97.7409128557707,15,8,0
SMILES_694,6.202981685963937,261.81831389679803,5,1,3
SMILES_695,2.4951826181863335,268.0779965327584,7,4,1
SMILES_696,2.537676107758755,131.91961741361428,0,2,1
SMILES_697,2.4798751634876357,241.78679768351262,19,9,3
SMILES_698,2.0326562120334932,351.3322733220734,14,8,0
SMILES_699,1.9058444267285257,266.5585316592531,16,8,2
SMILES_700,2.214443575665712,114.64545976711037,17,6,3
SMILES_701,0.9513061079235827,644.8899237611896,2,9,3
SMILES_702,1.8220231196051424,331.94134382450164,5,4,2
SMILES_703,5.923444667171429,313.403295612801,16,8,0
SMILES_704,4.103482715462053,168.24883643195443,12,6,3
SMILES_705,4.388856265091577,331.284739436553,16,1,3
SMILES_706,4.765813181125372,280.2943459150207,15,9,0
SMILES_707,5.751201846543586,73.37719047415119,16,0,2
SMILES_708,0.34286617283423404,171.56934719827007,0,9,2
SMILES_709,1.155175327070189,395.3911221208734,15,9,1
SMILES_710,1.7944145086579721,533.282118000053,5,3,1
SMILES_711,2.2954053052656036,344.05984860516537,7,9,2
SMILES_712,2.5491459141221267,432.36999339520406,0,7,1
SMILES_713,2.329533670790939,281.3093629700148,1,5,1
SMILES_714,3.328963369698081,289.6144607183276,14,1,0
SMILES_715,3.052943086117824,430.91748331433587,4,4,3
SMILES_716,1.9157478072326255,499.5332747015363,19,8,1
SMILES_717,-0.2633231654813548,456.1316032158746,14,5,1
SMILES_718,1.5106969419319527,172.0364309538217,9,5,0
SMILES_719,2.176142020031137,291.9649331621705,4,6,2
SMILES_720,2.629380844788421,333.3029621371554,2,4,1
SMILES_721,1.3054988110341945,268.83864437909654,5,2,3
SMILES_722,2.2637903002553696,346.5429052098715,14,2,1
SMILES_723,1.3035189172716204,398.4692174002737,17,4,3
SMILES_724,2.8112709726775007,420.33717023461685,13,3,2
SMILES_725,1.3903630074560769,502.3044182665828,9,4,1
SMILES_726,1.7266430154443033,260.46706743301985,3,8,3
SMILES_727,1.0369738035162914,136.3160202192823,10,4,3
SMILES_728,2.769748956645324,342.98815128173436,19,3,3
SMILES_729,1.7003283450714024,526.0573237421762,6,3,2
SMILES_730,4.3601764000131435,242.7628968055129,14,0,3
SMILES_731,3.6087754000393484,382.42163724764634,8,9,0
SMILES_732,2.8952221977245354,383.4894950967171,14,3,2
SMILES_733,1.803771753984317,322.9730456813531,11,3,3
SMILES_734,3.5707804579744544,300.83096652524574,17,8,2
SMILES_735,4.036051334022956,189.1884953134329,5,3,2
SMILES_736,3.2140326183024452,26.200551309530713,17,6,0
SMILES_737,5.405552783200395,166.57791520031654,17,0,3
SMILES_738,3.6894559771122237,253.1635021065961,5,6,2
SMILES_739,4.370410826352051,431.69072249072485,14,1,2
SMILES_740,3.2003481233039675,287.6246325178349,18,7,3
SMILES_741,4.013496679885465,237.71691372982218,4,0,0
SMILES_742,1.8048281509962372,193.0817469655884,3,9,1
SMILES_743,2.3124024551808096,378.8166994211376,16,2,3
SMILES_744,3.5240453302235695,463.0028599716726,9,7,1
SMILES_745,3.5131492223360725,427.61228662409513,11,9,3
SMILES_746,3.7614177344148714,372.7379639710163,4,7,3
SMILES_747,4.650589338418094,122.92647043404719,6,4,2
SMILES_748,0.8625432422768818,257.79909085874743,11,4,3
SMILES_749,1.5383211785845559,533.676507466761,1,7,0
SMILES_750,3.3443589616113796,434.634059029827,19,9,0
SMILES_751,1.9134545522948088,115.499613811833,16,4,3
SMILES_752,8.066652361934043,293.3291372160874,12,8,2
SMILES_753,3.773579428755204,343.5718119193246,4,0,2
SMILES_754,2.882503726604764,208.54098443685362,4,4,1
SMILES_755,2.2267960903742114,22.895517430938153,19,2,3
SMILES_756,2.2797565752104334,311.8588854019718,11,2,1
SMILES_757,3.045210991972766,205.4690090855473,11,1,2
SMILES_758,3.1679728989318865,205.93899130983792,6,2,0
SMILES_759,2.3149512829597305,257.43835680830904,5,6,2
SMILES_760,2.590271630220147,283.9588902414226,9,7,0
SMILES_761,5.016426862851895,298.9100647085176,18,7,1
SMILES_762,5.076757443976551,193.92121212935984,15,7,2
SMILES_763,3.3780509699023153,273.57485644391073,1,0,0
SMILES_764,0.9881104091448935,89.10919555166939,3,6,1
SMILES_765,3.807754734958565,337.3246878441694,8,1,2
SMILES_766,5.3314236624165385,-42.753049600938894,4,9,3
SMILES_767,5.0546716529435685,265.2611903479657,0,3,2
SMILES_768,4.1016387792145,410.3023384412344,10,4,1
SMILES_769,5.133634432928733,172.8791175270208,18,0,2
SMILES_770,3.080076408718533,385.971624438888,2,3,1
SMILES_771,3.9421544547505576,438.6879254545071,0,3,0
SMILES_772,1.9788366505122297,-96.94799429968661,3,8,2
SMILES_773,3.4383981842335682,281.8364515709109,8,8,1
SMILES_774,4.994301365955787,-45.09281131539302,15,9,1
SMILES_775,2.1158648827696633,285.81498653148645,6,0,3
SMILES_776,1.7078348558035703,299.1394546822408,4,7,0
SMILES_777,3.1462334085355455,2.0947216906993837,12,3,3
SMILES_778,2.6600066944140006,530.9806034495839,10,3,3
SMILES_779,3.9737215816056306,334.32189691615497,13,4,2
SMILES_780,2.3201107110794363,198.11718815015576,16,1,1
SMILES_781,5.5776594234040715,475.8455312998222,11,0,1
SMILES_782,1.0654858530584164,84.52641352292198,18,4,1
SMILES_783,4.8806021793296015,152.49947597780192,4,6,2
SMILES_784,1.8527261575378453,24.06533715961217,7,9,2
SMILES_785,0.30602589812396497,516.1254235847201,1,8,0
SMILES_786,3.356812734523301,339.8815645766404,16,1,3
SMILES_787,2.6180880209791746,379.1282147818194,1,7,0
SMILES_788,1.3355859481454537,336.1201480702171,2,6,0
SMILES_789,0.4779346624271039,368.85213133735016,19,1,2
SMILES_790,2.987458819092815,309.36932566751875,17,4,1
SMILES_791,4.463755337435726,332.51056112489294,14,6,2
SMILES_792,3.8774302396296663,312.9124123467541,4,2,2
SMILES_793,3.085059973258898,226.9689833316866,16,1,2
SMILES_794,3.718271359826603,294.4050281742397,13,5,0
SMILES_795,2.9591788014332145,332.8313487914013,0,9,1
SMILES_796,0.8554136354544433,313.2658943462557,13,5,2
SMILES_797,0.8686590221648351,122.66734706960196,8,3,0
SMILES_798,2.6952472065229816,138.6015997669909,4,0,2
SMILES_799,2.7590200704508883,429.94097206996696,3,4,3
SMILES_800,4.2764740177601475,263.1607144939918,0,0,1
SMILES_801,4.1359563356621205,370.16704164431286,2,7,0
SMILES_802,3.907699523638424,168.94561083331243,19,1,3
SMILES_803,2.579575930384229,123.2224948024164,10,8,2
SMILES_804,0.9290217448347907,198.76840649619444,15,8,3
SMILES_805,3.618106705599036,273.2921915074304,10,2,3
SMILES_806,3.7877539698932527,220.18316408587052,9,5,0
SMILES_807,-0.5827971937165288,455.27202277268566,11,8,1
SMILES_808,1.748492720126006,321.5427961844954,4,6,1
SMILES_809,1.963418433909156,521.8726342274231,9,3,0
SMILES_810,3.1775253016851543,348.52897848857003,12,2,2
SMILES_811,1.7949593508514592,10.493901849622684,18,1,3
SMILES_812,2.9427981467630393,426.7249927750265,6,9,1
SMILES_813,2.6841975894705112,118.85380530360543,15,9,1
SMILES_814,2.761275792693408,327.6640400653607,5,0,3
SMILES_815,1.9254085594488808,207.03791308033863,9,9,2
SMILES_816,2.0415224188999836,557.1253241357024,9,0,3
SMILES_817,1.3795994103289608,472.75175129161624,10,3,0
SMILES_818,3.570101160860748,210.98152299578902,9,3,0
SMILES_819,3.8566539428870525,284.7170798254666,13,8,2
SMILES_820,1.8440730748119918,329.3517683579061,14,9,1
SMILES_821,5.280960144025567,403.60968858739324,6,0,1
SMILES_822,2.528097828836927,303.4982294790015,12,3,2
SMILES_823,5.295278435694841,177.012612074296,10,2,2
SMILES_824,2.036809239252595,213.89296329599364,6,8,0
SMILES_825,-0.03986666489915325,299.46218443478506,10,4,0
SMILES_826,3.603296737368527,448.1348374517629,13,8,2
SMILES_827,3.372817657678481,351.3405432643253,16,9,1
