smiles,pchembl_value,chembl_id,target_chembl_id,target_name,MW,LogP
Cc1[nH]c(Br)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,6.57,CHEMBL185099,CHEMBL301,CDK2,361.218,4.734
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,7.0,CHEMBL185323,CHEMBL301,CDK2,307.332,3.843
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2ccc(O)cc2)n1,7.3,CHEMBL184253,CHEMBL301,CDK2,305.341,3.409
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2cccc(O)c2)n1,7.52,CHEMBL360530,CHEMBL301,CDK2,305.341,3.409
Cc1[nH]c(C#N)c(C)c1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,6.85,CHEMBL264345,CHEMBL301,CDK2,334.339,3.612
Cc1[nH]c(C(N)=O)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,7.1,CHEMBL362722,CHEMBL301,CDK2,325.347,3.07
Cc1[nH]c(Cl)c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,6.44,CHEMBL365245,CHEMBL301,CDK2,316.767,4.625
Cc1[nH]c([N+](=O)[O-])c(C)c1-c1ccnc(Nc2ccc(F)cc2)n1,7.52,CHEMBL364767,CHEMBL301,CDK2,327.319,3.879
Cc1[nH]c2nc(-c3ccccc3)nc(NCCN3CCNC3=O)c2c1C,6.343333333333334,CHEMBL82197,CHEMBL251,Adenosine A2a receptor,350.426,2.679
Cc1[nH]c2nc(-c3ccccc3)nc(NCc3ccncc3)c2c1C,5.853333333333333,CHEMBL81863,CHEMBL251,Adenosine A2a receptor,329.407,4.249
Cc1[nH]c2nc(-c3ccccc3)nc(N[C@@H]3CCCCNC3=O)c2c1C,5.796666666666667,CHEMBL312503,CHEMBL251,Adenosine A2a receptor,349.438,3.322
Cc1[nH]c2nc(-c3ccccc3)nc(N[C@@H]3Cc4ccccc4[C@H]3O)c2c1C,5.49,CHEMBL441806,CHEMBL251,Adenosine A2a receptor,370.456,4.312
Cc1[nH]c2nc(-c3ccccc3)nc(N[C@H]3CC[C@H](O)CC3)c2c1C,5.906666666666666,CHEMBL78595,CHEMBL251,Adenosine A2a receptor,336.439,3.957
Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.39,CHEMBL304971,CHEMBL203,EGFR,495.946,3.53
Cc1c(NS(=O)(=O)C(C)C)cccc1N(Cc1ccccc1)Cc1ccccc1,6.5,CHEMBL304843,CHEMBL2034,Glucocorticoid receptor,408.567,5.352
Cc1c(NS(C)(=O)=O)ccc(C(=O)N(C)C)c1N(Cc1ccccc1)Cc1ccccc1,5.57,CHEMBL308900,CHEMBL2034,Glucocorticoid receptor,451.592,4.275
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(CCCC(=O)NCCO[C@@H]2CC[C@]3(C)[C@H](C2)C[C@H](O)[C@@H]2[C@@H]3C[C@@H](O)[C@]3(C)[C@H]2CC[C@H]3[C@@H](C)CCC(=O)O)cc1)Cc1ccc(Oc2ccccc2)cc1,6.58,CHEMBL3138348,CHEMBL2034,Glucocorticoid receptor,992.333,10.291
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(CCCC(=O)O)cc1)Cc1ccc(Oc2ccccc2)cc1,6.77,CHEMBL184308,CHEMBL2034,Glucocorticoid receptor,558.7,6.773
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccc(CCC(=O)NCCO[C@@H]3CC[C@]4(C)[C@H](C3)C[C@H](O)[C@@H]3[C@@H]4C[C@@H](O)[C@]4(C)[C@H]3CC[C@H]4[C@@H](C)CCC(=O)O)cc2)cc1)Cc1ccc(F)cc1F,6.57,CHEMBL3138340,CHEMBL2034,Glucocorticoid receptor,1014.286,10.179
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccc(CCC(=O)O)cc2)cc1)Cc1ccc(F)cc1F,7.41,CHEMBL181729,CHEMBL2034,Glucocorticoid receptor,580.653,6.661
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2cccc(OC[C@@H](O)C[C@@H](O)CC(=O)O)c2)cc1)Cc1ccc(F)cc1F,6.970000000000001,CHEMBL182013,CHEMBL2034,Glucocorticoid receptor,670.731,5.609
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccccc2)cc1)Cc1ccc(F)cc1F,6.717499999999999,CHEMBL181604,CHEMBL2034,Glucocorticoid receptor,508.59,6.644
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccccc2)cc1)Cc1cccc(CCCC(=O)NCCO[C@H]2CC[C@@]3(C)[C@@H](C2)C[C@@H](O)[C@@H]2[C@@H]3C[C@H](O)[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)c1,7.03,CHEMBL263506,CHEMBL2034,Glucocorticoid receptor,992.333,10.291
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccc(Oc2ccccc2)cc1)Cc1cccc(CCCC(=O)O)c1,6.88,CHEMBL184120,CHEMBL2034,Glucocorticoid receptor,558.7,6.773
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)C(C)c1ccccc1,6.845000000000001,CHEMBL184508,CHEMBL2034,Glucocorticoid receptor,394.54,5.134
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(C(=O)O)cc1,6.0,CHEMBL309134,CHEMBL2034,Glucocorticoid receptor,424.522,4.272
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(C(=O)c2ccccc2)cc1,7.18,CHEMBL182842,CHEMBL2034,Glucocorticoid receptor,484.621,5.804
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(C(F)(F)F)cc1,6.43,CHEMBL69389,CHEMBL2034,Glucocorticoid receptor,448.51,5.592
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(CCC(=O)NCCO[C@H]2CC[C@@]3(C)[C@@H](C2)C[C@@H](O)[C@@H]2[C@@H]3C[C@H](O)[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)cc1,6.38,CHEMBL263814,CHEMBL2034,Glucocorticoid receptor,886.209,8.109
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Cl)cc1,7.145,CHEMBL308743,CHEMBL2034,Glucocorticoid receptor,414.958,5.227
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Cl)cc1F,6.99,CHEMBL70381,CHEMBL1871,Androgen receptor,432.948,5.366
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(F)cc1,6.975,CHEMBL68804,CHEMBL2034,Glucocorticoid receptor,398.503,4.712
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(F)cc1F,7.41,CHEMBL68083,CHEMBL2034,Glucocorticoid receptor,416.493,4.852
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCC(=O)NCCCN3CCCC3=O)cc2)cc1,7.705,CHEMBL184771,CHEMBL2034,Glucocorticoid receptor,668.86,6.427
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCC(=O)NCCO[C@@H]3CC[C@]4(C)[C@H](C3)C[C@H](O)[C@@H]3[C@@H]4C[C@@H](O)[C@]4(C)[C@H]3CC[C@H]4[C@@H](C)CCC(=O)O)cc2)cc1,7.06,CHEMBL3138128,CHEMBL2034,Glucocorticoid receptor,978.306,9.901
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCC(=O)O)cc2)cc1,6.885,CHEMBL182472,CHEMBL2034,Glucocorticoid receptor,544.673,6.383
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)NCC(=O)O)cc2)cc1,7.86,CHEMBL179791,CHEMBL2034,Glucocorticoid receptor,615.752,5.889
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)NCCC(=O)O)cc2)cc1,8.82,CHEMBL183914,CHEMBL2034,Glucocorticoid receptor,629.779,6.279
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)NCCCC(=O)O)cc2)cc1,7.775,CHEMBL360746,CHEMBL2034,Glucocorticoid receptor,643.806,6.669
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)NCCO[C@H]3CC[C@@]4(C)[C@@H](C3)C[C@@H](O)[C@@H]3[C@@H]4C[C@H](O)[C@]4(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]34)cc2)cc1,7.3,CHEMBL268220,CHEMBL2034,Glucocorticoid receptor,992.333,10.291
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(CCCC(=O)O)cc2)cc1,7.115,CHEMBL182496,CHEMBL2034,Glucocorticoid receptor,558.7,6.773
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OCCCC(=O)NCCCC(=O)O)cc2)cc1,7.300000000000001,CHEMBL185264,CHEMBL2034,Glucocorticoid receptor,659.805,6.506
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OC[C@@H](O)C[C@@H](O)CC(=O)O)cc2)cc1,7.6,CHEMBL181759,CHEMBL2034,Glucocorticoid receptor,634.751,5.331
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccc(OC[C@@H]3C[C@@H](O)CC(=O)O3)cc2)cc1,7.52,CHEMBL183510,CHEMBL2034,Glucocorticoid receptor,616.736,5.811
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCC(=O)O)c2)cc1,7.0,CHEMBL182647,CHEMBL2034,Glucocorticoid receptor,544.673,6.383
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCCC(=O)NCCO[C@@H]3CC[C@]4(C)[C@H](C3)C[C@H](O)[C@@H]3[C@@H]4C[C@@H](O)[C@]4(C)[C@H]3CC[C@H]4[C@@H](C)CCC(=O)O)c2)cc1,6.8100000000000005,CHEMBL3138365,CHEMBL2034,Glucocorticoid receptor,992.333,10.291
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCCC(=O)O)c2)cc1,6.62,CHEMBL183755,CHEMBL2034,Glucocorticoid receptor,558.7,6.773
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCNC(=O)CCC(=O)O)c2)cc1,7.15,CHEMBL360804,CHEMBL2034,Glucocorticoid receptor,615.752,5.889
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(CCNC(=O)CCCC(=O)O)c2)cc1,8.19,CHEMBL182464,CHEMBL2034,Glucocorticoid receptor,629.779,6.279
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCC(=O)NCCCC(=O)O)c2)cc1,7.07,CHEMBL182984,CHEMBL2034,Glucocorticoid receptor,631.751,5.725
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCC(=O)NCCO[C@H]3CC[C@@]4(C)[C@@H](C3)C[C@@H](O)[C@@H]3[C@@H]4C[C@H](O)[C@]4(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]34)c2)cc1,6.735,CHEMBL264841,CHEMBL2034,Glucocorticoid receptor,980.278,9.347
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCC(=O)O)c2)cc1,6.42,CHEMBL182726,CHEMBL2034,Glucocorticoid receptor,546.645,5.829
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCCC(=O)NCCCC(=O)O)c2)cc1,8.145,CHEMBL185265,CHEMBL2034,Glucocorticoid receptor,659.805,6.506
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCCC(=O)O)c2)cc1,7.425,CHEMBL185125,CHEMBL2034,Glucocorticoid receptor,574.699,6.609
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2cccc(OCCCN3CCOCC3)c2)cc1,7.1,CHEMBL182016,CHEMBL2034,Glucocorticoid receptor,615.796,6.467
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccc(Oc2ccccc2)cc1,7.596666666666667,CHEMBL182610,CHEMBL2034,Glucocorticoid receptor,472.61,6.366
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(Br)c1,5.54,CHEMBL307149,CHEMBL2034,Glucocorticoid receptor,459.409,5.336
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(C#N)c1,6.24,CHEMBL308204,CHEMBL2034,Glucocorticoid receptor,405.523,4.445
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(C(F)(F)F)c1,6.89,CHEMBL304839,CHEMBL2034,Glucocorticoid receptor,448.51,5.592
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(Cl)c1,6.64,CHEMBL306689,CHEMBL2034,Glucocorticoid receptor,414.958,5.227
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(F)c1,6.98,CHEMBL306697,CHEMBL2034,Glucocorticoid receptor,398.503,4.712
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1cccc(OC(F)(F)F)c1,6.66,CHEMBL302134,CHEMBL2034,Glucocorticoid receptor,464.509,5.472
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1,6.922499999999999,CHEMBL419633,CHEMBL1871,Androgen receptor,380.513,4.573
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1Br,6.63,CHEMBL71870,CHEMBL2034,Glucocorticoid receptor,459.409,5.336
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1C#N,7.22,CHEMBL302758,CHEMBL2034,Glucocorticoid receptor,405.523,4.445
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1C(F)(F)F,6.66,CHEMBL70449,CHEMBL2034,Glucocorticoid receptor,448.51,5.592
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1Cl,7.44,CHEMBL302248,CHEMBL2034,Glucocorticoid receptor,414.958,5.227
Cc1c(NS(C)(=O)=O)cccc1N(Cc1ccccc1)Cc1ccccc1F,7.335,CHEMBL420001,CHEMBL2034,Glucocorticoid receptor,398.503,4.712
Cc1c([N+](=O)[O-])ccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,8.34,CHEMBL272667,CHEMBL301,CDK2,375.366,1.319
Cc1c2c(cc3c(C(F)(F)F)cc(=O)n(C)c13)C(C)CC(C)(C)N2,7.455,CHEMBL352002,CHEMBL1871,Androgen receptor,338.373,4.563
Cc1c2c(cc3c(C(F)(F)F)cc(Br)nc13)C(C)CC(C)(C)N2,6.11,CHEMBL134056,CHEMBL1871,Androgen receptor,387.243,6.022
Cc1c2c(cc3c(C(F)(F)F)cc(Cl)nc13)C(C)CC(C)(C)N2,6.17,CHEMBL131963,CHEMBL1871,Androgen receptor,342.792,5.913
Cc1c2c(cc3c(C(F)(F)F)cc(F)nc13)C(C)CC(C)(C)N2,5.84,CHEMBL133825,CHEMBL1871,Androgen receptor,326.337,5.399
Cc1c2c(cc3c(C(F)(F)F)cc(O)nc13)C(C)CC(C)(C)N2,7.365,CHEMBL347910,CHEMBL1871,Androgen receptor,324.346,4.965
Cc1c2c(cc3c(C(F)(F)F)ccnc13)C(C)CC(C)(C)N2,6.61,CHEMBL133054,CHEMBL1871,Androgen receptor,308.347,5.26
Cc1c[nH]c(C)c1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,7.3,CHEMBL364408,CHEMBL301,CDK2,309.329,3.74
Cc1c[nH]c2cccc(OCC(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)c12,9.51,CHEMBL461463,CHEMBL210,Beta-2 adrenergic receptor,455.602,4.623
Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,6.42,CHEMBL82603,CHEMBL301,CDK2,266.275,3.848
Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,5.77,CHEMBL210540,CHEMBL301,CDK2,480.642,3.901
Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,6.68,CHEMBL69964,CHEMBL203,EGFR,495.946,3.53
Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,7.140000000000001,CHEMBL132889,CHEMBL1871,Androgen receptor,324.449,4.646
Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,7.15,CHEMBL134260,CHEMBL1871,Androgen receptor,296.439,5.293
Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.91,CHEMBL69071,CHEMBL203,EGFR,509.973,3.964
Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.223333333333334,CHEMBL305246,CHEMBL203,EGFR,495.946,3.53
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.843333333333334,CHEMBL69960,CHEMBL203,EGFR,482.903,3.614
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.506666666666667,CHEMBL65848,CHEMBL203,EGFR,470.533,3.311
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,7.675,CHEMBL67057,CHEMBL203,EGFR,559.63,4.825
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,7.87,CHEMBL67003,CHEMBL203,EGFR,560.618,4.22
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,5.28,CHEMBL443268,CHEMBL203,EGFR,539.999,3.228
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.093333333333334,CHEMBL69629,CHEMBL203,EGFR,525.972,3.204
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,7.123333333333334,CHEMBL264382,CHEMBL203,EGFR,602.699,4.414
Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,7.54,CHEMBL305194,CHEMBL203,EGFR,413.796,3.84
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,6.34,CHEMBL68920,CHEMBL203,EGFR,383.814,4.45
Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,4.72,CHEMBL55993,CHEMBL203,EGFR,307.349,3.813
Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,5.17,CHEMBL56236,CHEMBL203,EGFR,392.507,4.428
Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,5.16,CHEMBL75188,CHEMBL203,EGFR,532.737,4.895
Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,4.72,CHEMBL141238,CHEMBL203,EGFR,322.364,3.569
Cc1cc(C)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,8.52,CHEMBL186101,CHEMBL301,CDK2,316.368,3.547
Cc1cc(C)nc(Sc2cc(=O)c3c(O)cc(O)c(C4CCN(C)CC4O)c3o2)n1,4.39,CHEMBL323015,CHEMBL301,CDK2,429.498,2.542
Cc1cc(C=C(C#N)C#N)cc(O)c1O,4.21,CHEMBL116423,CHEMBL203,EGFR,200.197,1.837
Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.33,CHEMBL308645,CHEMBL203,EGFR,441.85,4.159
Cc1cc(N)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,6.2,CHEMBL232123,CHEMBL301,CDK2,299.282,2.467
Cc1cc(N2C(=O)CCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.82,CHEMBL232743,CHEMBL301,CDK2,381.34,2.539
Cc1cc(N2C(=O)CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.36,CHEMBL232939,CHEMBL301,CDK2,395.367,2.929
Cc1cc(N2C(=O)CN(C)C2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,7.25,CHEMBL232556,CHEMBL301,CDK2,396.355,2.284
Cc1cc(N2C(=O)CNC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.4,CHEMBL232353,CHEMBL301,CDK2,382.328,1.941
Cc1cc(N2C(=O)[C@@H]3C4C=CC(C4)[C@@H]3C2=O)ccc1Br,7.333333333333333,CHEMBL182236,CHEMBL1871,Androgen receptor,332.197,3.069
Cc1cc(N2C(=O)[C@@H]3C4C=CC(CC4)[C@@H]3C2=O)ccc1Br,8.313333333333333,CHEMBL180681,CHEMBL1871,Androgen receptor,346.224,3.459
Cc1cc(N2C(=O)[C@@H]3C4C=CC([C@H](O)[C@@H]4O)[C@@H]3C2=O)ccc1Br,6.59,CHEMBL427502,CHEMBL1871,Androgen receptor,378.222,1.401
Cc1cc(N2CCCC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.52,CHEMBL232735,CHEMBL301,CDK2,353.374,3.485
Cc1cc(N2CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.8,CHEMBL232934,CHEMBL301,CDK2,367.357,3.012
Cc1cc(N2CCCCC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,5.58,CHEMBL232736,CHEMBL301,CDK2,367.401,3.876
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,7.12,CHEMBL392776,CHEMBL301,CDK2,466.309,3.482
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C#N)c3)c(O)c(=O)c2c1,5.85,CHEMBL233152,CHEMBL301,CDK2,412.423,2.591
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(C(F)(F)F)c3)c(O)c(=O)c2c1,5.77,CHEMBL233153,CHEMBL301,CDK2,455.41,3.738
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Cl)c3)c(O)c(=O)c2c1,6.72,CHEMBL392775,CHEMBL301,CDK2,421.858,3.373
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,7.06,CHEMBL232557,CHEMBL301,CDK2,403.412,2.425
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)cc3)c(O)c(=O)c2c1,6.6,CHEMBL232749,CHEMBL301,CDK2,387.413,2.72
Cc1cc(N2CCN(C)CC2)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,6.19,CHEMBL232737,CHEMBL301,CDK2,382.416,2.637
Cc1cc(NS(C)(=O)=O)c(C)c(N(Cc2ccccc2)Cc2ccccc2)c1,5.96,CHEMBL304966,CHEMBL2034,Glucocorticoid receptor,394.54,4.882
Cc1cc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)ccc1F,7.05,CHEMBL185310,CHEMBL301,CDK2,321.359,4.151
Cc1cc(O)c2ccc(N)nc2n1,5.12,CHEMBL321330,CHEMBL251,Adenosine A2a receptor,175.191,1.226
Cc1cc([C@H](O)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)ccc1F,8.17,CHEMBL83110,CHEMBL2034,Glucocorticoid receptor,420.503,5.938
Cc1cc2c(CO)c(CCCCC(=O)O)n(CCc3ccccc3)c2cc1C(=O)O,4.82,CHEMBL403297,CHEMBL210,Beta-2 adrenergic receptor,409.482,4.18
Cc1cc2c(cc1C)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,6.28,CHEMBL1094483,CHEMBL210,Beta-2 adrenergic receptor,364.445,2.641
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,7.7,CHEMBL715,CHEMBL217,Dopamine D2 receptor,312.442,3.439
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,8.05,CHEMBL1125,CHEMBL217,Dopamine D2 receptor,298.415,3.097
Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)([O-])CC1,6.92,CHEMBL440512,CHEMBL217,Dopamine D2 receptor,328.441,3.452
Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCC4)cn3n2)o1,7.12,CHEMBL432624,CHEMBL251,Adenosine A2a receptor,311.345,2.116
Cc1ccc(-c2nc3c(N)cc(C(=O)N4CCCCC4)cn3n2)o1,7.24,CHEMBL419191,CHEMBL251,Adenosine A2a receptor,325.372,2.506
Cc1ccc(-c2nc3cc(C(=O)N4CCCC4)cc(N)n3n2)o1,7.77,CHEMBL324591,CHEMBL251,Adenosine A2a receptor,311.345,2.116
Cc1ccc(-c2nc3cc(C(=O)N4CCCCC4)cc(N)n3n2)o1,7.85,CHEMBL113228,CHEMBL251,Adenosine A2a receptor,325.372,2.506
Cc1ccc(-n2nc3c(N)nc4ccccc4n3c2=O)cc1,7.07,CHEMBL273578,CHEMBL251,Adenosine A2a receptor,291.314,1.924
Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,4.82,CHEMBL54471,CHEMBL203,EGFR,279.295,3.196
Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,5.94,CHEMBL300956,CHEMBL217,Dopamine D2 receptor,334.423,2.376
Cc1ccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)cc1,6.33,CHEMBL51536,CHEMBL217,Dopamine D2 receptor,343.858,3.158
Cc1ccc(C(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c(N2CCCC2)c1,4.8,CHEMBL1078876,CHEMBL210,Beta-2 adrenergic receptor,444.579,4.108
